"","dia","hora","sentido","eixos_2","eixos_3","eixos_4","eixos_5","eixos_6","eixos_7","eixos_8","eixos_9","passeio","moto","outros"
"2461",4,4,"C","14","16","14","15","21","0","0","1","51","5","12"
"2462",4,4,"D","15","23","35","9","6","0","0","0","21","2","6"
"2463",4,4,"Total","29","39","49","24","27","0","0","1","72","7","18"
"2464",4,5,"C","20","24","15","22","27","1","0","2","95","10","43"
"2465",4,5,"D","17","27","39","16","17","0","0","0","70","4","29"
"2466",4,5,"Total","37","51","54","38","44","1","0","2","165","14","72"
"2467",4,6,"C","65","28","22","37","51","2","0","6","222","8","44"
"2468",4,6,"D","48","19","74","9","17","6","0","1","150","8","29"
"2469",4,6,"Total","113","47","96","46","68","8","0","7","372","16","73"
"2470",4,7,"C","38","20","20","66","40","3","0","1","290","11","36"
"2471",4,7,"D","34","23","78","24","21","1","0","3","282","0","32"
"2472",4,7,"Total","72","43","98","90","61","4","0","4","572","11","68"
"2473",4,8,"C","54","26","22","47","57","1","0","2","359","6","33"
"2474",4,8,"D","42","21","61","27","21","0","0","5","283","5","33"
"2475",4,8,"Total","96","47","83","74","78","1","0","7","642","11","66"
"2476",4,9,"C","35","27","13","47","57","0","0","2","348","12","45"
"2477",4,9,"D","31","26","103","22","40","4","0","3","263","2","28"
"2478",4,9,"Total","66","53","116","69","97","4","0","5","611","14","73"
"2479",4,10,"C","34","34","27","67","36","2","0","1","317","14","35"
"2480",4,10,"D","39","26","72","24","27","4","0","3","250","6","27"
"2481",4,10,"Total","73","60","99","91","63","6","0","4","567","20","62"
"2482",4,11,"C","33","27","26","50","52","2","0","1","285","13","42"
"2483",4,11,"D","24","21","63","24","28","2","0","2","242","11","16"
"2484",4,11,"Total","57","48","89","74","80","4","0","3","527","24","58"
"2485",4,12,"C","41","31","17","54","50","1","0","4","277","17","43"
"2486",4,12,"D","47","30","84","17","29","0","0","4","282","10","40"
"2487",4,12,"Total","88","61","101","71","79","1","0","8","559","27","83"
"2488",4,13,"C","28","35","15","53","60","1","0","2","264","13","36"
"2489",4,13,"D","28","20","47","22","20","2","0","1","319","6","22"
"2490",4,13,"Total","56","55","62","75","80","3","0","3","583","19","58"
"2491",4,14,"C","32","17","18","46","52","2","0","1","297","10","32"
"2492",4,14,"D","31","31","63","18","26","1","0","1","316","3","24"
"2493",4,14,"Total","63","48","81","64","78","3","0","2","613","13","56"
"2494",4,15,"C","33","34","23","59","41","3","0","2","307","9","30"
"2495",4,15,"D","39","36","49","15","15","0","0","0","389","10","30"
"2496",4,15,"Total","72","70","72","74","56","3","0","2","696","19","60"
"2497",4,16,"C","24","30","23","53","50","1","1","4","286","11","40"
"2498",4,16,"D","71","42","63","28","27","4","0","2","490","8","47"
"2499",4,16,"Total","95","72","86","81","77","5","1","6","776","19","87"
"2500",4,17,"C","49","36","24","26","51","3","0","1","278","19","25"
"2501",4,17,"D","45","33","52","16","29","1","2","3","378","4","37"
"2502",4,17,"Total","94","69","76","42","80","4","2","4","656","23","62"
"2503",4,18,"C","27","19","13","24","34","2","0","2","249","11","27"
"2504",4,18,"D","47","49","71","8","19","0","0","2","284","15","28"
"2505",4,18,"Total","74","68","84","32","53","2","0","4","533","26","55"
"2506",4,19,"C","21","22","15","25","39","2","0","4","181","9","19"
"2507",4,19,"D","53","35","52","18","24","4","0","0","219","19","22"
"2508",4,19,"Total","74","57","67","43","63","6","0","4","400","28","41"
"2509",4,20,"C","20","33","17","30","32","0","0","2","113","12","12"
"2510",4,20,"D","35","27","37","23","22","0","0","0","143","19","9"
"2511",4,20,"Total","55","60","54","53","54","0","0","2","256","31","21"
"2512",4,21,"C","20","18","16","16","21","2","0","0","100","7","17"
"2513",4,21,"D","41","26","29","17","12","0","0","0","107","7","9"
"2514",4,21,"Total","61","44","45","33","33","2","0","0","207","14","26"
"2515",4,22,"C","12","18","10","17","14","1","0","0","69","4","16"
"2516",4,22,"D","17","20","36","10","9","1","0","0","77","14","10"
"2517",4,22,"Total","29","38","46","27","23","2","0","0","146","18","26"
"2518",4,23,"C","7","16","16","9","15","0","0","1","54","8","10"
"2519",4,23,"D","15","10","18","7","13","0","0","0","55","10","10"
"2520",4,23,"Total","22","26","34","16","28","0","0","1","109","18","20"
"2521",5,0,"C","8","19","5","2","10","1","0","0","21","3","9"
"2522",5,0,"D","7","14","23","7","6","0","0","0","35","9","1"
"2523",5,0,"Total","15","33","28","9","16","1","0","0","56","12","10"
"2524",5,1,"C","8","9","5","8","17","1","0","0","23","3","3"
"2525",5,1,"D","4","8","25","5","10","0","0","0","20","6","2"
"2526",5,1,"Total","12","17","30","13","27","1","0","0","43","9","5"
"2527",5,2,"C","10","8","2","26","16","1","0","0","14","10","6"
"2528",5,2,"D","7","6","25","4","9","0","0","0","18","3","5"
"2529",5,2,"Total","17","14","27","30","25","1","0","0","32","13","11"
"2530",5,3,"C","6","13","9","13","8","0","0","1","24","2","5"
"2531",5,3,"D","12","10","26","6","11","1","0","0","17","1","3"
"2532",5,3,"Total","18","23","35","19","19","1","0","1","41","3","8"
"2533",5,4,"C","14","14","9","16","17","0","0","1","47","3","13"
"2534",5,4,"D","12","12","39","9","9","0","0","0","30","5","10"
"2535",5,4,"Total","26","26","48","25","26","0","0","1","77","8","23"
"2536",5,5,"C","19","22","15","18","37","0","1","0","112","7","34"
"2537",5,5,"D","15","19","38","16","16","2","1","1","73","5","22"
"2538",5,5,"Total","34","41","53","34","53","2","2","1","185","12","56"
"2539",5,6,"C","53","28","28","33","36","0","0","9","215","11","33"
"2540",5,6,"D","42","28","55","15","12","2","0","3","153","2","30"
"2541",5,6,"Total","95","56","83","48","48","2","0","12","368","13","63"
"2542",5,7,"C","35","25","17","42","35","2","2","1","272","13","32"
"2543",5,7,"D","20","29","62","24","35","2","1","1","296","6","20"
"2544",5,7,"Total","55","54","79","66","70","4","3","2","568","19","52"
"2545",5,8,"C","34","18","24","27","36","3","0","1","363","7","37"
"2546",5,8,"D","40","22","63","20","23","2","0","2","291","11","24"
"2547",5,8,"Total","74","40","87","47","59","5","0","3","654","18","61"
"2548",5,9,"C","44","32","26","46","34","3","0","0","327","13","28"
"2549",5,9,"D","44","17","72","18","35","2","0","1","318","9","26"
"2550",5,9,"Total","88","49","98","64","69","5","0","1","645","22","54"
"2551",5,10,"C","46","33","37","40","49","3","0","5","301","15","38"
"2552",5,10,"D","40","24","73","27","19","1","0","5","288","8","31"
"2553",5,10,"Total","86","57","110","67","68","4","0","10","589","23","69"
"2554",5,11,"C","36","35","25","42","44","2","0","2","311","18","45"
"2555",5,11,"D","43","25","60","15","21","1","0","6","280","13","33"
"2556",5,11,"Total","79","60","85","57","65","3","0","8","591","31","78"
"2557",5,12,"C","26","30","21","47","41","4","0","1","318","17","40"
"2558",5,12,"D","39","16","53","15","33","0","0","3","365","8","24"
"2559",5,12,"Total","65","46","74","62","74","4","0","4","683","25","64"
"2560",5,13,"C","37","39","26","59","59","0","0","4","395","21","35"
"2561",5,13,"D","40","27","74","25","27","3","0","1","429","12","37"
"2562",5,13,"Total","77","66","100","84","86","3","0","5","824","33","72"
"2563",5,14,"C","37","34","21","51","38","1","0","8","425","21","36"
"2564",5,14,"D","44","22","67","21","27","1","0","1","395","10","41"
"2565",5,14,"Total","81","56","88","72","65","2","0","9","820","31","77"
"2566",5,15,"C","38","26","28","37","45","3","0","1","501","17","34"
"2567",5,15,"D","48","38","71","18","25","1","0","5","499","6","38"
"2568",5,15,"Total","86","64","99","55","70","4","0","6","1000","23","72"
"2569",5,16,"C","38","27","23","38","32","4","0","1","498","18","41"
"2570",5,16,"D","48","34","57","17","9","1","0","6","501","10","39"
"2571",5,16,"Total","86","61","80","55","41","5","0","7","999","28","80"
"2572",5,17,"C","37","20","22","45","40","2","0","1","546","9","27"
"2573",5,17,"D","47","27","55","17","21","2","0","0","482","10","36"
"2574",5,17,"Total","84","47","77","62","61","4","0","1","1028","19","63"
"2575",5,18,"C","35","29","18","16","25","2","1","2","497","11","29"
"2576",5,18,"D","39","20","59","25","35","6","0","0","368","16","31"
"2577",5,18,"Total","74","49","77","41","60","8","1","2","865","27","60"
"2578",5,19,"C","29","21","20","21","40","1","0","2","416","6","20"
"2579",5,19,"D","36","25","38","15","24","1","0","0","329","10","27"
"2580",5,19,"Total","65","46","58","36","64","2","0","2","745","16","47"
"2581",5,20,"C","18","27","10","23","28","2","0","0","354","8","23"
"2582",5,20,"D","29","20","25","15","20","0","0","0","233","4","24"
"2583",5,20,"Total","47","47","35","38","48","2","0","0","587","12","47"
"2584",5,21,"C","18","26","17","16","28","1","0","0","201","6","8"
"2585",5,21,"D","23","20","23","9","12","1","0","0","200","5","9"
"2586",5,21,"Total","41","46","40","25","40","2","0","0","401","11","17"
"2587",5,22,"C","8","18","8","7","17","1","0","1","133","6","11"
"2588",5,22,"D","18","13","24","14","8","2","0","0","108","5","10"
"2589",5,22,"Total","26","31","32","21","25","3","0","1","241","11","21"
"2590",5,23,"C","9","13","6","7","11","0","0","0","80","1","9"
"2591",5,23,"D","9","8","14","5","5","0","0","0","76","4","5"
"2592",5,23,"Total","18","21","20","12","16","0","0","0","156","5","14"
"2593",6,0,"C","11","16","6","5","11","0","0","0","59","3","5"
"2594",6,0,"D","13","10","13","3","3","0","0","0","47","1","10"
"2595",6,0,"Total","24","26","19","8","14","0","0","0","106","4","15"
"2596",6,1,"C","8","4","10","3","10","0","0","0","43","2","6"
"2597",6,1,"D","5","11","11","3","5","1","0","0","33","2","2"
"2598",6,1,"Total","13","15","21","6","15","1","0","0","76","4","8"
"2599",6,2,"C","5","8","1","3","7","0","0","0","32","2","3"
"2600",6,2,"D","4","7","18","1","6","0","0","0","19","1","2"
"2601",6,2,"Total","9","15","19","4","13","0","0","0","51","3","5"
"2602",6,3,"C","5","6","3","2","8","0","0","0","17","1","0"
"2603",6,3,"D","3","3","19","1","2","0","0","0","18","0","5"
"2604",6,3,"Total","8","9","22","3","10","0","0","0","35","1","5"
"2605",6,4,"C","10","14","6","12","9","0","0","0","59","3","2"
"2606",6,4,"D","13","13","22","3","3","0","0","0","15","3","3"
"2607",6,4,"Total","23","27","28","15","12","0","0","0","74","6","5"
"2608",6,5,"C","15","13","6","12","30","0","1","0","110","4","12"
"2609",6,5,"D","8","14","24","11","10","0","0","0","49","3","4"
"2610",6,5,"Total","23","27","30","23","40","0","1","0","159","7","16"
"2611",6,6,"C","26","16","14","17","34","1","0","6","239","3","27"
"2612",6,6,"D","21","14","48","9","14","1","0","3","109","6","10"
"2613",6,6,"Total","47","30","62","26","48","2","0","9","348","9","37"
"2614",6,7,"C","22","18","13","19","27","2","0","1","300","17","19"
"2615",6,7,"D","25","18","40","9","16","3","0","2","256","7","19"
"2616",6,7,"Total","47","36","53","28","43","5","0","3","556","24","38"
"2617",6,8,"C","18","13","18","24","20","0","0","0","394","16","17"
"2618",6,8,"D","36","21","43","11","22","3","0","1","274","8","16"
"2619",6,8,"Total","54","34","61","35","42","3","0","1","668","24","33"
"2620",6,9,"C","19","15","14","38","35","0","0","2","436","16","20"
"2621",6,9,"D","19","14","36","11","15","3","0","2","321","7","18"
"2622",6,9,"Total","38","29","50","49","50","3","0","4","757","23","38"
"2623",6,10,"C","14","14","20","24","29","2","1","2","393","15","17"
"2624",6,10,"D","19","12","60","14","26","2","0","3","340","10","16"
"2625",6,10,"Total","33","26","80","38","55","4","1","5","733","25","33"
"2626",6,11,"C","25","17","15","24","43","0","0","2","408","17","24"
"2627",6,11,"D","17","22","33","12","12","1","0","5","346","11","15"
"2628",6,11,"Total","42","39","48","36","55","1","0","7","754","28","39"
"2629",6,12,"C","18","17","14","21","23","0","0","2","340","17","16"
"2630",6,12,"D","19","13","35","12","17","2","0","1","297","6","11"
"2631",6,12,"Total","37","30","49","33","40","2","0","3","637","23","27"
"2632",6,13,"C","19","17","15","15","19","1","0","1","350","18","11"
"2633",6,13,"D","39","13","37","11","14","0","0","6","300","5","15"
"2634",6,13,"Total","58","30","52","26","33","1","0","7","650","23","26"
"2635",6,14,"C","18","14","10","17","19","1","0","1","352","16","15"
"2636",6,14,"D","32","21","41","3","14","0","0","3","325","4","17"
"2637",6,14,"Total","50","35","51","20","33","1","0","4","677","20","32"
"2638",6,15,"C","24","12","8","10","19","2","0","2","385","10","16"
"2639",6,15,"D","22","14","37","11","22","1","0","3","332","7","14"
"2640",6,15,"Total","46","26","45","21","41","3","0","5","717","17","30"
"2641",6,16,"C","8","7","12","5","22","0","0","1","345","14","19"
"2642",6,16,"D","27","15","30","7","9","1","0","2","316","5","23"
"2643",6,16,"Total","35","22","42","12","31","1","0","3","661","19","42"
"2644",6,17,"C","13","9","3","7","22","0","0","0","299","7","18"
"2645",6,17,"D","25","18","35","6","14","1","0","3","267","8","17"
"2646",6,17,"Total","38","27","38","13","36","1","0","3","566","15","35"
"2647",6,18,"C","11","9","1","12","26","1","0","0","246","4","6"
"2648",6,18,"D","12","16","23","4","4","1","0","1","189","9","13"
"2649",6,18,"Total","23","25","24","16","30","2","0","1","435","13","19"
"2650",6,19,"C","13","4","3","9","7","0","0","0","207","5","11"
"2651",6,19,"D","14","15","25","3","8","0","0","1","162","7","12"
"2652",6,19,"Total","27","19","28","12","15","0","0","1","369","12","23"
"2653",6,20,"C","10","13","7","6","16","1","0","3","146","3","4"
"2654",6,20,"D","10","13","21","7","9","6","0","0","112","3","8"
"2655",6,20,"Total","20","26","28","13","25","7","0","3","258","6","12"
"2656",6,21,"C","11","3","1","0","5","0","0","1","118","5","6"
"2657",6,21,"D","12","2","13","5","2","1","0","0","80","4","1"
"2658",6,21,"Total","23","5","14","5","7","1","0","1","198","9","7"
"2659",6,22,"C","6","4","1","8","9","0","0","0","124","5","11"
"2660",6,22,"D","4","9","10","0","3","0","0","0","51","1","4"
"2661",6,22,"Total","10","13","11","8","12","0","0","0","175","6","15"
"2662",6,23,"C","15","11","3","5","4","0","0","0","105","2","8"
"2663",6,23,"D","3","6","6","1","3","0","0","0","62","1","4"
"2664",6,23,"Total","18","17","9","6","7","0","0","0","167","3","12"
"2665",7,0,"C","8","12","4","0","4","0","0","0","43","1","3"
"2666",7,0,"D","6","3","10","1","0","0","0","0","39","0","2"
"2667",7,0,"Total","14","15","14","1","4","0","0","0","82","1","5"
"2668",7,1,"C","5","5","1","1","3","0","0","0","29","0","4"
"2669",7,1,"D","2","5","2","1","1","0","0","1","14","3","3"
"2670",7,1,"Total","7","10","3","2","4","0","0","1","43","3","7"
"2671",7,2,"C","5","4","0","0","1","0","0","0","20","0","0"
"2672",7,2,"D","0","2","2","0","1","0","0","0","16","0","2"
"2673",7,2,"Total","5","6","2","0","2","0","0","0","36","0","2"
"2674",7,3,"C","3","4","0","0","3","0","0","0","19","0","1"
"2675",7,3,"D","2","3","4","1","0","0","0","0","22","0","2"
"2676",7,3,"Total","5","7","4","1","3","0","0","0","41","0","3"
"2677",7,4,"C","4","4","0","1","4","0","0","0","40","0","1"
"2678",7,4,"D","3","3","5","1","3","0","0","0","20","1","0"
"2679",7,4,"Total","7","7","5","2","7","0","0","0","60","1","1"
"2680",7,5,"C","4","4","1","3","6","0","0","1","87","2","4"
"2681",7,5,"D","3","5","7","2","2","0","0","0","33","0","6"
"2682",7,5,"Total","7","9","8","5","8","0","0","1","120","2","10"
"2683",7,6,"C","7","7","3","4","10","0","0","3","140","5","7"
"2684",7,6,"D","5","5","6","5","9","6","0","2","83","1","0"
"2685",7,6,"Total","12","12","9","9","19","6","0","5","223","6","7"
"2686",7,7,"C","9","9","4","5","12","0","0","1","183","9","7"
"2687",7,7,"D","9","6","7","6","4","0","0","0","120","11","1"
"2688",7,7,"Total","18","15","11","11","16","0","0","1","303","20","8"
"2689",7,8,"C","13","11","6","6","13","0","0","2","247","20","7"
"2690",7,8,"D","11","8","13","1","3","1","0","1","146","6","5"
"2691",7,8,"Total","24","19","19","7","16","1","0","3","393","26","12"
"2692",7,9,"C","10","9","8","8","18","0","0","1","305","21","8"
"2693",7,9,"D","5","6","9","13","10","3","0","1","220","6","4"
"2694",7,9,"Total","15","15","17","21","28","3","0","2","525","27","12"
"2695",7,10,"C","10","10","8","9","22","1","0","3","325","16","9"
"2696",7,10,"D","12","7","9","5","7","0","0","4","265","17","7"
"2697",7,10,"Total","22","17","17","14","29","1","0","7","590","33","16"
"2698",7,11,"C","9","11","8","8","20","3","0","4","324","12","9"
"2699",7,11,"D","6","8","7","4","6","0","0","3","364","49","6"
"2700",7,11,"Total","15","19","15","12","26","3","0","7","688","61","15"
"2701",7,12,"C","8","9","8","5","15","2","0","3","273","11","8"
"2702",7,12,"D","12","8","9","6","3","0","0","3","405","42","8"
"2703",7,12,"Total","20","17","17","11","18","2","0","6","678","53","16"
"2704",7,13,"C","11","7","8","5","16","0","0","3","248","9","8"
"2705",7,13,"D","11","7","11","8","11","0","0","0","346","19","10"
"2706",7,13,"Total","22","14","19","13","27","0","0","3","594","28","18"
"2707",7,14,"C","13","11","9","8","20","3","0","3","291","9","10"
"2708",7,14,"D","17","14","13","8","7","0","0","1","461","13","11"
"2709",7,14,"Total","30","25","22","16","27","3","0","4","752","22","21"
"2710",7,15,"C","14","12","9","7","23","4","0","3","330","10","11"
"2711",7,15,"D","17","21","9","4","5","1","0","1","564","28","3"
"2712",7,15,"Total","31","33","18","11","28","5","0","4","894","38","14"
"2713",7,16,"C","17","14","8","7","22","3","2","3","368","11","11"
"2714",7,16,"D","16","14","5","3","9","0","0","0","645","27","10"
"2715",7,16,"Total","33","28","13","10","31","3","2","3","1013","38","21"
"2716",7,17,"C","18","15","8","10","23","3","0","2","344","8","10"
